artist,total_weeks,track_count,artistId,imageUrl,imageWidth,imageHeight
GILBERT O'SULLIVAN,4,2,4HVmeVTQBgvTuvjB1JYwaf,https://i.scdn.co/image/228b519ce1ce6cab37df0d033ac14b9c583b1469,200,112
GINA G,1,1,25tu0d8Po5c4IVXsZnXUU8,https://i.scdn.co/image/f16f8c33638b10fb248f189e9da6c473c138ef19,64,64
GIRLS ALOUD,8,4,12EtLdLfJ41vUOoVzPZIUy,https://i.scdn.co/image/be7cf5077da9d0ce0e117d13a04b7a21bda955f6,160,160
GLENN MEDEIROS,4,1,0bByarMN8ryEFQsRo6iCUN,https://i.scdn.co/image/d72d3522698edf5bf888bd87549a6d48429ae2d0,200,200
GLORIA GAYNOR,4,1,6V6WCgi7waF55bJmylC4H5,https://i.scdn.co/image/eeec2582c550c1268d4b672a23d7a8efe0351351,200,246
GNARLS BARKLEY,9,1,5SbkVQYYzlw1kte75QIabH,https://i.scdn.co/image/a9450180fbdc74edff28bd992a48ca5718f8163a,200,256
GOOMBAY DANCE BAND,3,1,0uikComDxOCI12Rlf0F8fg,https://i.scdn.co/image/8331c13e3f5e51bcc84bdb1cfd3b65dc38dd3445,64,64
GOONROCK,4,1,53sIBaVjXQhfH89Vu6nEGh,,,
GORILLAZ,1,1,3AA28KZvwAUcZuOKwyblJQ,https://i.scdn.co/image/7295105aaa6e216ed115c41c3ba2f18a32dd385f,160,160
GOTYE,5,1,2AsusXITU8P25dlRNhcAbG,https://i.scdn.co/image/3d9e13de7311133f8ace6b9ea6a41cc284305341,200,133
GRANDE,2,2,66CXWjxzNUsdJxJ2JdwvnR,https://i.scdn.co/image/9ebcff1926ceca5c06e065824b25d4a5989a5a5b,200,133
GUY MITCHELL,14,4,1YAtBHWaWzZnkaoSFHGTBV,https://i.scdn.co/image/fa638d1a298a43c2f862e8cae8932b475312f6a7,64,64
HALE & PACE & THE STONKERS,1,1,,,,
HALSEY,4,1,26VFTg2z8YR0cCuwLzESi2,https://i.scdn.co/image/a80bb42438f762d0d1c1c8441a422aebef55a74f,160,160
HANK MARVIN,3,1,3Bet1o6dTKJG8o4HcrbI37,https://i.scdn.co/image/59bb719e3f8d0124959819b0141a9d775212051b,160,160
HANSON,3,1,0SdiiPkr02EUdekHZJkt58,https://i.scdn.co/image/bac3bf141e6f6ed3737b7b9add315b1af2b61c02,200,131
HARRY BELAFONTE,7,1,6Tw1ktF4xMmzaLLbe98I2z,https://i.scdn.co/image/97362dc2c96029b1136966ed325a48b0c1309994,200,283
HARRY STYLES,1,1,6KImCVD70vtIoJWnq6nGn3,https://i.scdn.co/image/b552b7a5f2d31f9367cc98edf2f226654287cf3c,160,160
HAYLEY WILLIAMS,1,1,6Rx1JKzBrSzoKQtmbVmBnM,,,
HEAR'SAY,4,2,1kMfh3vEY0iWX9SDVjvdsd,https://i.scdn.co/image/a1e052d26fac8e3d338b5dc34e840be3d705788a,64,63
HELEN SHAPIRO,6,2,05kB8yh0Bbxj73qH63Ob3C,https://i.scdn.co/image/cac39efaea7adc24914538488b961b3790230737,64,64
HELPING HAITI,2,1,132JDH5tGCgQ6teym7nvlt,https://i.scdn.co/image/65f14db016a3d0a1181b402b2bff23cf0d413ec7,64,64
HERMAN'S HERMITS,2,1,48YxSlb23RAaCd4RyHcV9V,https://i.scdn.co/image/a6eb83512c8ea745bb2b8f3d31dbcb565b3e1431,200,219
HIGHWAYMEN,1,1,6e7QpHYqEiyJGiM98IysLa,https://i.scdn.co/image/38987b8b44550732c36e976ca9bc603a5c1cd992,200,274
HOLLIES,5,2,6waa8mKu91GjzD4NlONlNJ,https://i.scdn.co/image/b3c6240bac22dcb19cc689b7d1002cf6cf4508e5,64,64
HOLLY VALANCE,1,1,7gRmesSjINzb4xXApfMV5E,https://i.scdn.co/image/4bf0716cfd6410981eac09b5d7f6a35df427a683,64,63
HONEYCOMBS,2,1,2322gLwXvyJa6PejhOWQEH,https://i.scdn.co/image/39baf8ca0253af8de45fae0587c6cb5312f5df0c,200,200
HOT CHOCOLATE,3,1,72VzFto8DYvKHocaHYNWSi,https://i.scdn.co/image/e292fbd11542e927d6603bd6144b796b64b69a5f,200,197
HOUSEMARTINS,1,1,77D38RDgCtlYNLpayStftL,https://i.scdn.co/image/7fa5f9cd53d802582b7062095bc1095700386e42,200,199
HUGO MONTENEGRO & HIS ORCHESTRA & CHORUS,4,1,0nAYZn357xMuhaIrsW5mMC,,,
HUMAN LEAGUE,5,1,1aX2dmV8XoHYCOQRxjPESG,https://i.scdn.co/image/c404aafcaff91034ea396dc55fa6068bb9bd2537,200,285
HURTS,1,1,3w4VAlllkAWI6m0AV0Gn6a,https://i.scdn.co/image/de76115f6ab6e61c8d834f8fbcbfc0c73767f0f3,160,160
IAN DURY & THE BLOCKHEADS,1,1,7r993rArgKraCkh8w4Wszl,https://i.scdn.co/image/ef1f2fa0304b808bb7fcf2c24d702f0d4a6f0e3b,200,219
ICONA POP,1,1,1VBflYyxBhnDc9uVib98rw,https://i.scdn.co/image/15c86d7ef86dba3b79bdbbe3b3f480331d1e51d6,160,160
IGGY AZALEA,1,1,5yG7ZAZafVaAlMTeBybKAL,https://i.scdn.co/image/509952b0ee99003b298abbf2b952bb246bd3c687,160,160
IRENE CARA,3,1,3oZa8Xs6IjlIUGLAhVyK4G,https://i.scdn.co/image/b870046dcdb87df16d02b2203565b113f8f2fa09,200,200
IRON MAIDEN,2,1,6mdiAmATAx73kdxrNrnlao,https://i.scdn.co/image/926c231db0716d184d160dd6abf6b7366648a6eb,200,200
IYAZ,2,1,5tKXB9uuebKE34yowVaU3C,https://i.scdn.co/image/eb2ecea21aa3eef2165103326233bfbc477b0e1c,200,133
J.J. BARRIE,1,1,1qdJaDaO8ZjIabjkGV4M1f,,,
JA RULE,1,1,1J2VVASYAamtQ3Bt8wGgA6,https://i.scdn.co/image/51974c6da440d13be19cab0f016b3dc050ee5156,200,250
JACK RADICS,2,1,0YeIluqMsCUwn5NC3TG2iQ,https://i.scdn.co/image/c13f8c6017d6d7656c48c11c09b601096cb0ef26,64,64
TAXI GANG,2,1,2Af07b1sTnXHHSdCqdLSfy,,,
JACKIE TRENT,1,1,2u5zpLHWeLbAyvfFZfcTPb,https://i.scdn.co/image/7ff134a4127475dc871c6d7c2426039e41119ebe,64,64
JACKIE WILSON,4,1,4VnomLtKTm9Ahe1tZfmZju,https://i.scdn.co/image/154aec4836d8faa62e24f00fc013ec1f12d9fb18,200,260
JACKSONS,1,1,2yrbLiuBmc9j81lTX3XUuI,https://i.scdn.co/image/b9d09897a649e4e5ad7d960f790e877a96277d71,200,211
JAGGED EDGE,2,1,7Aq8lpLMSt1Zxu56pe9bmp,https://i.scdn.co/image/7ad93879f39d13e7894b7d401b9843c41ee7995f,200,150
JAM,9,4,2P560DaOMNDUACoH8ZhOCR,https://i.scdn.co/image/396477a8ae247161ee572537575c1f1b0b796d57,200,151
JAMES ARTHUR,7,2,4IWBUUAFIplrNtaOHcJPRM,https://i.scdn.co/image/eaef2a287223b75fc780e3e6070b4acab90aea32,160,160
JAMES BLUNT,5,1,7KMqksf0UMdyA0UCf4R3ux,https://i.scdn.co/image/8a84a558373888913d9aae27132cdc4178ff2c7b,160,160
JAMES CORDEN,2,1,5E17eRqSfn08FsmvNCds0P,https://i.scdn.co/image/8b67c9e16e2ae4810159736440735d7e90343f73,64,64
JAMIROQUAI,1,1,6J7biCazzYhU3gM9j1wfid,https://i.scdn.co/image/f558be64dc7c07c9836782512b7898c910e0d406,160,160
JANE BIRKIN,1,1,4XYH5Be5pn1qkxhfaID3J5,https://i.scdn.co/image/740e3c7d1ce7b4f853b8b68a21490837d4096898,64,64
JANE MORGAN,1,1,4CVHH6NpR8WwHLYjgI4t7A,https://i.scdn.co/image/0c3c59485b1147d7483da72e77fd61e4e9a35d5b,64,64
JANELLE MONAE,1,1,6ueGR6SWhUJfvEhqkvMsVs,https://i.scdn.co/image/98550120221e82fad2b1ec6788b4df7f9ec8d56c,200,133
JASON DERULO,9,4,07YZf4WDAMNwqr4jfgOZ8y,https://i.scdn.co/image/d079edab9b1c71884b715db957464fd4de451f0c,160,160
JASON DONOVAN,9,4,5bnNgwp3nooah9yHAHsnR4,https://i.scdn.co/image/11daa9fdd32fc36230bea2fd72b5b13e5f8657cd,64,64
JASON NEVINS,6,1,5w0ka9nPOmEH6CcZrutyP2,https://i.scdn.co/image/90b2b6f01456c32c1c341399ed2cd9155359cafd,200,129
JAX JONES,1,1,4Q6nIcaBED8qUel8bBx6Cr,https://i.scdn.co/image/249fcf9fa25d718cc94f23ab0d98cc0b6cf39f29,160,160
JAY-Z,12,3,3nFkdlSjzX9mRTtwJOzDYB,https://i.scdn.co/image/51af368477ff886e1618c4d13dca5eb4277383dd,200,279
JAZZY JEFF & THE FRESH PRINCE,2,1,1mG23iQeR29Ojhq89D5gbh,https://i.scdn.co/image/17e11cb2adb4f74b72722ba755edda920e8caec9,200,123
JENNIFER LOPEZ,4,3,2DlGxzQSjYe5N6G9nkYghR,https://i.scdn.co/image/a7d65c23311c12553bb509c873b20983b269cb3b,200,267
JENNIFER RUSH,5,1,3fsCWTIuWIRvEGS7gerSJX,https://i.scdn.co/image/5e5ea2b967fe74b95343a1c4effddbc2c12ad50c,200,231
JERRY KELLER,1,1,2lR41igVimFPS6opgzQKFt,https://i.scdn.co/image/8aa98d1afd0bf7b766edfa4f8fbba19569f3743e,64,64
JERRY LEE LEWIS,2,1,2zyz0VJqrDXeFDIyrfVXSo,https://i.scdn.co/image/ab8e182892722e13433b65697d358756cc139e50,200,200
JESS GLYNNE,10,5,4ScCswdRlyA23odg9thgIO,https://i.scdn.co/image/7b855a027566105087a87471f44d1a46455592be,200,200
JESSIE J,5,3,2gsggkzM5R49q6jpPvazou,https://i.scdn.co/image/783771f02ac49f90583f411248734de38138f00b,160,160
JET HARRIS,3,1,1llzvQ4m3FTJJ9ujYKLLA3,https://i.scdn.co/image/c0e405833d177d18b17895b7bb34557747271c29,64,64
JIM DIAMOND,1,1,4MC3knlcFjcW7nt2hdn4Dk,https://i.scdn.co/image/28be61e4da017d2c887e268c16265805b5c94a1f,64,64
JIM REEVES,5,1,2Ev0e8GUIX4u7d9etNLTXg,https://i.scdn.co/image/fc2efc5476c1630120af9ca185405ccc5ecf21d9,200,200
JIMI HENDRIX EXPERIENCE,1,1,776Uo845nYHJpNaStv1Ds4,https://i.scdn.co/image/c782c84ada029587f5b5706e98986e5849c52d9f,200,200
JIMMY JONES,3,1,7ydcRbgt0yM9etADb1Ackp,https://i.scdn.co/image/6c303a0872c7bbb49686fcf240bd41ab153106cc,64,64
JIMMY NAIL,3,1,5JmiJ0uN4rutaRsDfBUPHl,https://i.scdn.co/image/c626c9c34d2da20ea11f1a8c546e7b27ceeade06,200,254
JIMMY YOUNG,7,2,5nMT23kkZVcRGeNQbYTXQF,https://i.scdn.co/image/4c585c26a0e447d62b2b8175ef1c52f1aa44908c,64,64
JIVE BUNNY & THE MASTERMIXERS,9,3,4GzIiGnHYrOnq2LUiD6zdo,https://i.scdn.co/image/4793e3aa24e354eedf6fbc6415786d97111ebab5,64,64
JLS,6,5,5xi3SZpllRPAkoPVbjB6nc,https://i.scdn.co/image/c013288e3de1ec8d2136c634a4f42d27ddfc54ea,200,147
JO STAFFORD,1,1,1Jqk46QvzUn7SnwmTGX6Cw,https://i.scdn.co/image/d3329320c0066cd7a30f0d38d5cbe41e38fff7d5,64,76
JOE COCKER,1,1,3pFCERyEiP5xeN2EsPXhjI,https://i.scdn.co/image/f9283f3364e532155af834847f0be5a6cf4b0136,200,133
JOE DOLCE,3,1,4wUEfafmKVXlwEiz9RdPFc,https://i.scdn.co/image/c1e74a71b5bef9baaa39b6081989e000ac856eb3,64,64
JOE McELDERRY,1,1,38SqjWcm8au0qiQZvd3FbF,https://i.scdn.co/image/f912d65da64db432d1a857c15d14b83d67e2fbbf,200,267
JOHN DENVER,1,1,7EK1bQADBoqbYXnT4Cqv9w,https://i.scdn.co/image/91bbb271a4d65434b03b793cae7bc56a4e2dfbfe,160,160
JOHN LEGEND,2,1,5y2Xq6xcjJb2jVM54GHK3t,https://i.scdn.co/image/cb3e33f869a528b3c2847332d0dac89d6c5d49c8,160,160
JOHN LENNON,7,3,4x1nvY2FN8jxqAFA0DA02H,https://i.scdn.co/image/9f123f398b7a170c9d42ba9bce03f66bd864f46f,160,160
JOHN LEYTON,4,1,7oht1HPKaMDnuALYWZHgtV,https://i.scdn.co/image/aa2ff9636676100df90506f3557c69523c2e0d21,64,64
JOHN MARTIN,1,1,2auikkNYqigWStoHWK1Grq,https://i.scdn.co/image/c90934c6a0ee14f6300202e1b9ef0d4c700db75f,64,64
JOHN NEWMAN,3,3,34v5MVKeQnIo0CWYMbbrPf,https://i.scdn.co/image/0152717937f4a769cb044603edba2f164ff205bb,200,200
JOHN TRAVOLTA,16,2,4hKkEHkaqCsyxNxXEsszVH,https://i.scdn.co/image/3dd625341727806bf80b1afc83719c4dcbf898ac,200,200
JOHNNIE RAY,11,3,6SQKNCUKIWjR1pQ1U3PZZq,https://i.scdn.co/image/3de2574c0123e0ae03c1c9215fa9b17f849d2d78,200,200
JOHNNY KIDD & THE PIRATES,1,1,52y1cRHUkI0kQqIXCg6JuZ,https://i.scdn.co/image/c589044d23c5801aaf82c75d106de0267e3ae75c,64,64
JOHNNY LOGAN,2,1,27rXetqqGSi2spXzggwehc,https://i.scdn.co/image/3172e11dc6d9d65b6b4f0ff4e9af3d9b3760649d,200,300
JOHNNY MATHIS,3,1,21LGsW7bziR4Ledx7WZ1Wf,https://i.scdn.co/image/5ed62de79fca1b8714c6f814f1356f53189188fb,200,131
JOHNNY NASH,1,1,0nAVvgfE9yI4DwvMiYwk8a,https://i.scdn.co/image/1cbfe15b7ea9b8df6fbce80f4903d78b27336568,64,64
JOHNNY PRESTON,2,1,1B8n8vtEeexQ5NKehHTkeo,https://i.scdn.co/image/504b9e3017d39d070fd23d834fcafc7c00e04c11,64,64
JOHNNY TILLOTSON,2,1,36msvw9B10rxW90NSQ2794,https://i.scdn.co/image/d6284d71137550e9afbc1056211ae47c25a54399,64,64
JOHNSTON BROTHERS,2,1,0iIaj6ADAukv5iNNkvnQt9,https://i.scdn.co/image/66aba54e52a83ae1c343de73162a123622e60743,64,63
JOSH KUMRA,1,1,18iCcFcI1cBJEq8wKk5zZm,https://i.scdn.co/image/dc5a47053bdf04629a20bafdabd629720006bcbd,200,200
JULIE COVINGTON,1,1,4v3l77BOnLGn6WiegeRVLf,https://i.scdn.co/image/048d618b8416e285d8c9c0c2fc6034a63506ad2c,64,64
JULIO IGLESIAS,1,1,4etuCZVdP8yiNPn4xf0ie5,https://i.scdn.co/image/e2023c7523cc2459883d194cb764d4efb66f79ea,200,241
JUSTICE COLLECTIVE,1,1,1gg9EZ05PM39pReWw7B7eT,https://i.scdn.co/image/2aea804dc4440c4ec71d6964ed36a11bc18465ae,64,64
JUSTIN BIEBER,29,6,1uNFoZAHBGtllmzznpCI3s,https://i.scdn.co/image/ca283ddea2afc65c15d802d45ee3d3fd255ab4e2,200,200
JUSTIN TIMBERLAKE,9,4,31TPClRtHm23RisEBtV3X7,https://i.scdn.co/image/a721c7022afa24dda75ff146595919108635cbc9,160,160
JXL,4,1,6EkPaTMpQmLwR7CgYiKHha,https://i.scdn.co/image/fa7d1bc912731b67194d59a79b18c72037178845,64,64
KC & THE SUNSHINE BAND,3,1,3mQBpAOMWYqAZyxtyeo4Lo,https://i.scdn.co/image/4b10de7d442c991c9096c683134d5d0296afd365,200,200
KAISER CHIEFS,1,1,0LbLWjaweRbO4FDKYlbfNt,https://i.scdn.co/image/a77d2899f2e2376c3e1d1e7b7d2886c49ab0d103,160,160
KAJAGOOGOO,2,1,0f3kLT4wvi2mFHlHJgV8Hl,https://i.scdn.co/image/10db8db48e92cb3ccb487f157ebebd4d17eb8cad,200,200
KALIN TWINS,5,1,6LXtFndRkOihPIa2dWY3FH,https://i.scdn.co/image/5fe0c66df59dee1cf87a7f2e67aa08631bf69532,200,221
KANYE WEST,7,3,5K4W6rqBFWDnAN6FQUkS6x,https://i.scdn.co/image/f30e0dfe57e25c2ee133b15242a7fc0eb917232c,200,200
KATE BUSH,4,1,1aSxMhuvixZ8h9dK9jIDwL,https://i.scdn.co/image/08ec46ff35f3c5b2085ac0d3d3f8ba0f77086a8f,64,96
KATIE MELUA,1,1,5uCXJWo3WoXgqv3T1RlAbh,https://i.scdn.co/image/d5cf551971cd5aaddb3390235fa09eb038018bb7,160,160
KATY B,1,1,5EUdiv20t58GCS09VMKk7M,https://i.scdn.co/image/a314b83e5d0cc90886587568095f92ed0524bdf1,200,250
KATY PERRY,11,5,6jJ0s89eD6GaHleKKya26X,https://i.scdn.co/image/473d2b4e0386e518e1a8326fa7092dd702c399da,160,160
KAY STARR,3,2,7rpf45DdbpweG51Acze45i,https://i.scdn.co/image/8b484e6b1490968d71a5ca51004a820698ba5374,200,238
KDA,1,1,3EK3opK9Hp93HJjBPupzfg,https://i.scdn.co/image/3c9ca503d08c812c5c82c29a4abf7762684d1318,160,160
KELLY CLARKSON,1,1,3BmGtnKgCSGYIUhmivXKWX,https://i.scdn.co/image/5e225f06cf4f2c02262c0fa4b10886824c9b3890,160,160
KELLY MARIE,2,1,5lD4NOWjS7yf69zIK46Chy,https://i.scdn.co/image/476dc3063f77197978544264ae2cbbf30ebb8a0d,64,64
KELLY ROWLAND,3,2,3AuMNF8rQAKOzjYppFNAoB,https://i.scdn.co/image/dbe31604527f0ef5e15d6f13fb9e8e70f0c9134b,64,80
KEN BOOTHE,3,1,6jg1EbpTL27toPdfzveorJ,https://i.scdn.co/image/702079e6261dddf17ac4354612fbb2450a793f23,64,64
KENNY ROGERS,3,2,4tw2Lmn9tTPUv7Gy7mVPI4,https://i.scdn.co/image/648092544156668ce1ecd3c56ec35f8d3046eb65,160,160
KERI HILSON,2,1,63wjoROpeh5f11Qm93UiJ1,https://i.scdn.co/image/b5ffb4ed1c51161b5bab91083bc7891b71ffcf36,200,200
KESHA,2,2,6LqNN22kT3074XbTVUrhzX,https://i.scdn.co/image/f36234119f3fbd5089721cfef59af14423b10441,160,160
KID ROCK,1,1,7dOBabd5O4CvKrg4iriHTM,https://i.scdn.co/image/7b0e6d18aee2026112ff3706bb31bf815703bf57,160,160
KIESZA,1,1,4zxvC7CRGvggq9EWXOpwAo,https://i.scdn.co/image/c398142a77cce0a17c7df677aea83fe5dd5810d8,160,160
KIKI DEE,6,1,4vjGlQWexbru6aOUCLTVir,https://i.scdn.co/image/8721cc1fccbcdb2be144c014f80b84aac4a9d5e7,64,64
KIMBRA,5,1,6hk7Yq1DU9QcCCrz9uc0Ti,https://i.scdn.co/image/c16e8ad16cfca980a1c9323c4292f6440bce441c,160,160
KINGS OF LEON,3,1,2qk9voo8llSGYcZ6xrBzKx,https://i.scdn.co/image/10bf28aad365e0464656b1f8b7ec96a6a9c49bc0,160,160
KINKS,5,3,1SQRv42e4PjEYfPhS0Tk9E,https://i.scdn.co/image/a182af94cb50cee61692e8ef867daa869dafad39,200,241
KITTY KALLEN,1,1,4BXvtfFyFHoraleQ5TUunD,https://i.scdn.co/image/8a9a13aa97f699e9598d940a606609dacdb719f6,64,64
KLF,2,1,6dYrdRlNZSKaVxYg5IrvCH,https://i.scdn.co/image/17bccb435aa8a14089acdf9cd0616a2defd26dd9,64,64
KRAFTWERK,1,1,0dmPX6ovclgOy8WWJaFEUU,https://i.scdn.co/image/5bb59442fa7fa02e059172234c58890b5912d5f9,200,246
KWS,5,1,188XxH8QLu4w8GW7cxSJe9,https://i.scdn.co/image/d55f57c8cb75203e5d9c488c21fdd322e3123923,64,64
KYLA,15,1,77DAFfvm3O9zT5dIoG0eIO,https://i.scdn.co/image/d676ed383a4425d174b2bc81ca4baf6b495a0dbf,160,160
KYLIE MINOGUE,16,7,4RVnAU35WRWra6OZ3CbbMA,https://i.scdn.co/image/e3787876142b36b6540bdeb8507236701e9cd8d5,160,160
LA ROUX,1,1,3K2zB87GZv1krx031en5VA,https://i.scdn.co/image/ad84c8d6a23316ad63a494fd5f6bdc7ba3b234e3,200,113
LABRINTH,1,1,2feDdbD5araYcm6JhFHHw7,https://i.scdn.co/image/9c4e29e3c17fc8b9aa89c510b283e587e7e7afa4,160,160
LADY GAGA,10,4,1HY2Jd0NmPuamShAr6KMms,https://i.scdn.co/image/ff446b0ea45babdae23c0a1d99d2d44c3308efe0,160,160
LAS KETCHUP,1,1,1e8GEl48ktvfDpruMKB6Oe,https://i.scdn.co/image/ab6a0a8dcfbf15e6f903927f799b2da18341f7a1,64,64
LAUREN BENNETT,4,1,2jLE4BoXHriQ96JagEtiDP,https://i.scdn.co/image/a0a525eff3d6742643974c96fae87b3fea678794,160,160
LAZA MORGAN,2,1,0sDZqRLIBL1Gr5gikfV1xz,https://i.scdn.co/image/51240e115f939a17beeada90171d6ffe86f547f1,64,96
LEANN RIMES,1,1,2d3VHzlOEwXvmBdS4pzOPL,https://i.scdn.co/image/ae0bd8ac6614ab88dbf38c4831ebb654477f766d,160,160
LEE MARVIN,3,1,7GbjN1ab1LJcJV2JOhTqBK,https://i.scdn.co/image/8081ebfb011439b14018f8c3bd9ab1be5a56933d,64,64
LENA MARTELL,3,1,17OPLKnyVAgYZJFlTua3mJ,https://i.scdn.co/image/c8f8b20123650259a5e0f61b8ecc5820982a2910,64,64
LENNY KRAVITZ,1,1,5gznATMVO85ZcLTkE9ULU7,https://i.scdn.co/image/1a6c141e51bc40f02d72bc2efb7f455884c193da,160,160
LEO SAYER,5,2,04LIHk1SobiQwt2tlupoAV,https://i.scdn.co/image/84e4be58c05ba57e377886fe26ad2f62ad3599e3,200,291
LEON JACKSON,3,1,5Umm1q3GhUVCds3l73pwaz,,,
LEONA LEWIS,13,3,5lKZWd6HiSCLfnDGrq9RAm,https://i.scdn.co/image/bf07d250bb00374319307a59a5ba4e55b4a07055,200,299
LIBERTY X,1,1,6htUPs3clIStnkvg5jimKZ,https://i.scdn.co/image/a66f35754249308cfeb45d81f3a542b9e1e74aaa,64,64
LIEUTENANT PIGEON,4,1,6PjhWre0MnI0Ww95vATRhK,https://i.scdn.co/image/c6d83880ee3714c0fb059978596376e084c17bdc,64,64
LIGHTNING SEEDS,5,2,67YNiSqhrx1P8oPvIIvbP5,https://i.scdn.co/image/d7633ddc6947b4e887b7c435fd5a5cb434454eed,200,163
LIL' KIM,1,1,5tth2a3v0sWwV1C7bApBdX,https://i.scdn.co/image/64eed06bbf737e87addaacdaf3a4a0dc97af698c,200,200
LIL WAYNE,1,1,55Aa2cqylxrFIXC767Z865,https://i.scdn.co/image/bf03141629c202e94b206f1374a39326a9d8c6ca,200,248
LIL' JON,2,1,7sfl4Xt5KmfyDs2T3SVSMK,https://i.scdn.co/image/a13610d139e7943df5be0ad28ad7e21cf82cd266,160,160
LILLY WOOD,2,1,50OApTJurDusIo9dGTqSU4,https://i.scdn.co/image/6fe4279d56072a1e18d61dbbd31d7d5eea093097,200,150
LILY ALLEN,9,3,13saZpZnCDWOI9D4IJhp1f,https://i.scdn.co/image/249a3cf07193a5143604aad484a86fdd6af9db42,160,160
LIMP BIZKIT,2,1,165ZgPlLkK7bf5bDoFc6Sb,https://i.scdn.co/image/38532b2db9bc627567271da917855a59be788860,200,201
LINDY LAYTON,4,1,23J7IUKXqeNCetcqtEIKJr,,,
LIONEL RICHIE,6,1,3gMaNLQm7D9MornNILzdSl,https://i.scdn.co/image/ee313368afcc7122870ff3e63f2b286bdf844c45,160,160
LISA 'LEFT EYE' LOPES,1,1,64ccradw8gAQn9gMQZmEha,https://i.scdn.co/image/1b0a54d9ec7e1833f09c0d71cd1c118eb7d6c1c7,64,64
LISA STANSFIELD,2,1,2jS7I1u7BpgWT9ssG62Zr1,https://i.scdn.co/image/c2e230a584d8fec80b25a9edd30dbb7084540ee3,200,200
LITA ROZA,1,1,1H1b2g0Ya1hzRBgfEzpW1k,https://i.scdn.co/image/a3d80b7727820ed150ad4882677c1b3e5b794288,64,64
JIMMY OSMOND,5,1,0ix7E72xX5yWLJYEoowXFh,https://i.scdn.co/image/c818d71e4e7d1412573af23c780c89fc9a488860,200,260
LITTLE MIX,8,4,3e7awlrlDSwF3iM0WBjGMp,https://i.scdn.co/image/8a966e680d03dced4b908fc42d55609037f059ae,160,160
LIVIN' JOY,1,1,3PUzVXdNnsJGPDTIU7xvqu,https://i.scdn.co/image/a2c01e8470cfbbb4a47ce5b9b483172f12b49aac,200,204
LL COOL J,1,1,1P8IfcNKwrkQP5xJWuhaOC,https://i.scdn.co/image/f9358da6cc69b138ddd6369190f1c64d0eced90c,200,200
LMC,2,1,69QKcDt724e93ZYkBSjsYP,https://i.scdn.co/image/afbee63ec50a40a6ea17ae2f9ac60ed9f4ac7156,64,64
LMFAO,4,1,3sgFRtyBnxXD5ESfmbK4dl,https://i.scdn.co/image/9b592e53e0ae00516c65580a254113bc7d0933e2,200,135
LONG JOHN BALDRY,2,1,5x9DWz6SpEVu9NgL8aktm2,https://i.scdn.co/image/ec5cda2413b79e09a5d24eac0b14df213d9ba267,200,158
LONNIE DONEGAN,11,3,6dIOTeSQDBSR6gwsL0WB2n,https://i.scdn.co/image/4685eb93a28348c97d6459c2ccf5326aa486dd7c,64,64
LORD ROCKINGHAM'S XI,3,1,1S3SYJUPpLfBN78jVUrHrb,https://i.scdn.co/image/8d277bcfea61e532afed4355bb7a140b4aac4530,64,64
LORDE,1,1,163tK9Wjr9P9DmM0AVK7lm,https://i.scdn.co/image/2f22ea3ea1597887d86441a030204dac49a74a81,160,160
LOS LOBOS,2,1,6OWapcJm9xd55ci9CYbAuT,https://i.scdn.co/image/3bd2ad855427336e4d409a54a72650b331d680e3,64,64
LOST FREQUENCIES,1,1,7f5Zgnp2spUuuzKplmRkt7,https://i.scdn.co/image/2872e83fa17ec366407f665b982f0904b8da95f0,160,160
LOU BEGA,2,1,46lnlnlU0dXTDpoAUmH6Qx,https://i.scdn.co/image/eaeeeb10e6ac08367791ca476bbf0be4a8973017,200,136
LOUIS ARMSTRONG,4,1,19eLuQmk9aCobbVDHc6eek,https://i.scdn.co/image/f9af82f2a4c4a87c0526b5da2e35ea3ebbbb158d,200,285
LOVE AFFAIR,2,1,1WHoAjAWGx5qLsgzpaOk7W,https://i.scdn.co/image/e28bea3becee79fc223f7c9c1f0ce770ea7911bb,160,160
LUDACRIS,2,1,3ipn9JLAPI5GUEo4y4jcoi,https://i.scdn.co/image/ec9b2c869d9a04eae2fe5be44e285f5a48c97efd,200,133
LUIS FONSI,12,1,4V8Sr092TqfHkfAA5fXXqG,https://i.scdn.co/image/e0b5345bcaeb68a89777c0cd589a7b55a8ab56d4,160,160
LUKAS GRAHAM,5,1,25u4wHJWxCA9vO0CzxAbK7,https://i.scdn.co/image/e16dcc1f96b92d2755e44efbb839968e8fcfe437,160,160
LULU,2,1,0jYKX08u1XxmHrl5TdM2QZ,https://i.scdn.co/image/24e6600d8b9d6003bfeeaabdd2d7ef7695a1ba62,200,143
M/A/R/R/S,2,1,13jRo2FyagCX9wrKIpOt46,https://i.scdn.co/image/4dd5c3b899990d4726d3b77bc1187f31c1f0558c,64,64
MACKLEMORE,1,1,3JhNCzhSMTxs9WLGJJxWOY,https://i.scdn.co/image/df658d6ffaf00d9e9d6c2f2bd64cfccdd50f1c6a,160,160
MADISON AVENUE,1,1,6otgz5gkB40UnWFwTy0VDh,https://i.scdn.co/image/b4793a9318c5a4fbca89ff9f93c9343e82ad9422,64,64
MADNESS,2,1,4AYkFtEBnNnGuoo8HaHErd,https://i.scdn.co/image/540c4709395469244ed75e220564b50ab8176f8b,160,160
